provice, city-kabupaten, city, jneoke, jnereguler
Jawa Barat,Bandung Barat,"Cililin, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Cimareme, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Cipatat, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Cipeundeuy, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Cipongkor, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Cisarua, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Gununghalu, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Lembang, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Ngamprah, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Padalarang, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Parongpong, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Rongga, Bandung Barat",20800,24000
Jawa Barat,Bandung Barat,"Sindangkerta, Bandung Barat",20800,24000
Jawa Barat,Bandung,"Arjasari, Bandung",20800,24000
Jawa Barat,Bandung,"Baleendah, Bandung",20800,24000
Jawa Barat,Bandung,"Banjaran, Bandung",20800,24000
Jawa Barat,Bandung,"Bojong Soang, Bandung",20800,24000
Jawa Barat,Bandung,"Cangkuang, Bandung",20800,24000
Jawa Barat,Bandung,"Cicalengka, Bandung",20800,24000
Jawa Barat,Bandung,"Cikancung, Bandung",20800,24000
Jawa Barat,Bandung,"Cilengkrang, Bandung",20800,24000
Jawa Barat,Bandung,"Cileunyi, Bandung",20800,24000
Jawa Barat,Bandung,"Cimaung, Bandung",20800,24000
Jawa Barat,Bandung,"Cimenyan, Bandung",20800,24000
Jawa Barat,Bandung,"Ciparay, Bandung",20800,24000
Jawa Barat,Bandung,"Ciwidey, Bandung",20800,24000
Jawa Barat,Bandung,"Dayeuhkolot, Bandung",20800,24000
Jawa Barat,Bandung,"Ibun, Bandung",20800,24000
Jawa Barat,Bandung,"Katapang, Bandung",20800,24000
Jawa Barat,Bandung,"Kertasari, Bandung",20800,24000
Jawa Barat,Bandung,"Majalaya, Bandung",20800,24000
Jawa Barat,Bandung,"Margaasih, Bandung",20800,24000
Jawa Barat,Bandung,"Margahayu, Bandung",20800,24000
Jawa Barat,Bandung,"Nagreg, Bandung",20800,24000
Jawa Barat,Bandung,"Pacet, Bandung",20800,24000
Jawa Barat,Bandung,"Pameungpeuk, Bandung",20800,24000
Jawa Barat,Bandung,"Pangalengan, Bandung",20800,24000
Jawa Barat,Bandung,"Paseh, Bandung",20800,24000
Jawa Barat,Bandung,"Pasirjambu, Bandung",20800,24000
Jawa Barat,Bandung,"Rancabali, Bandung",20800,24000
Jawa Barat,Bandung,"Rancaekek, Bandung",20800,24000
Jawa Barat,Bandung,"Solokan Jeruk, Bandung",20800,24000
Jawa Barat,Bandung,"Soreang, Bandung",16000,19000
Jawa Barat,Bandung,Bandung,13500,16500
Jawa Barat,Banjar,Banjar,20000,23000
Jawa Barat,Bekasi,"Babelan, Bekasi",17550,21000
Jawa Barat,Bekasi,"Bojongmanggu, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cabangbungin, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cibarusah, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cibitung, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cikarang Barat, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cikarang Pusat, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cikarang Selatan, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cikarang Timur, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cikarang Utara, Bekasi",17550,21000
Jawa Barat,Bekasi,"Cikarang, Bekasi",17550,21000
Jawa Barat,Bekasi,"Karangbahagia, Bekasi",17550,21000
Jawa Barat,Bekasi,"Kedungwaringin, Bekasi",17550,21000
Jawa Barat,Bekasi,"Muara Gembong, Bekasi",17550,21000
Jawa Barat,Bekasi,"Pebayuran, Bekasi",17550,21000
Jawa Barat,Bekasi,"Serang Baru, Bekasi",17550,21000
Jawa Barat,Bekasi,"Setu, Bekasi",17550,21000
Jawa Barat,Bekasi,"Sukakarya, Bekasi",17550,21000
Jawa Barat,Bekasi,"Sukatani, Bekasi",17550,21000
Jawa Barat,Bekasi,"Sukawangi, Bekasi",17550,21000
Jawa Barat,Bekasi,"Tambelang, Bekasi",17550,21000
Jawa Barat,Bekasi,"Tambun Selatan, Bekasi",17550,21000
Jawa Barat,Bekasi,"Tambun Utara, Bekasi",17550,21000
Jawa Barat,Bekasi,"Tarumajaya, Bekasi",17550,21000
Jawa Barat,Bekasi,Bekasi,12500,15500
Jawa Barat,Bogor,"Babakan Madang, Bogor",17550,21000
Jawa Barat,Bogor,"Bojonggede, Bogor",17550,21000
Jawa Barat,Bogor,"Caringin, Bogor",17550,21000
Jawa Barat,Bogor,"Cariu, Bogor",17550,21000
Jawa Barat,Bogor,"Ciampea, Bogor",17550,21000
Jawa Barat,Bogor,"Ciawi, Bogor",17550,21000
Jawa Barat,Bogor,"Cibinong, Bogor",13500,16500
Jawa Barat,Bogor,"Cibungbulang, Bogor",17550,21000
Jawa Barat,Bogor,"Cigombong, Bogor",17550,21000
Jawa Barat,Bogor,"Cigudeg, Bogor",17550,21000
Jawa Barat,Bogor,"Cijeruk, Bogor",17550,21000
Jawa Barat,Bogor,"Cileungsi, Bogor",17550,21000
Jawa Barat,Bogor,"Ciomas, Bogor",17550,21000
Jawa Barat,Bogor,"Cisarua, Bogor",17550,21000
Jawa Barat,Bogor,"Ciseeng, Bogor",17550,21000
Jawa Barat,Bogor,"Citeureup, Bogor",17550,21000
Jawa Barat,Bogor,"Dramaga, Bogor",17550,21000
Jawa Barat,Bogor,"Gunung Putri, Bogor",17550,21000
Jawa Barat,Bogor,"Gunung Sindur, Bogor",17550,21000
Jawa Barat,Bogor,"Jasinga, Bogor",17550,21000
Jawa Barat,Bogor,"Jonggol, Bogor",17550,21000
Jawa Barat,Bogor,"Kemang, Bogor",17550,21000
Jawa Barat,Bogor,"Klapanunggal, Bogor",17550,21000
Jawa Barat,Bogor,"Leuwiliang, Bogor",17550,21000
Jawa Barat,Bogor,"Leuwisadeng, Bogor",17550,21000
Jawa Barat,Bogor,"Megamendung, Bogor",17550,21000
Jawa Barat,Bogor,"Nanggung, Bogor",17550,21000
Jawa Barat,Bogor,"Pamijahan, Bogor",17550,21000
Jawa Barat,Bogor,"Parung Panjang, Bogor",17550,21000
Jawa Barat,Bogor,"Parung, Bogor",17550,21000
Jawa Barat,Bogor,"Ranca Bungur, Bogor",17550,21000
Jawa Barat,Bogor,"Rumpin, Bogor",17550,21000
Jawa Barat,Bogor,"Sukajaya, Bogor",17550,21000
Jawa Barat,Bogor,"Sukamakmur, Bogor",17550,21000
Jawa Barat,Bogor,"Sukaraja, Bogor",17550,21000
Jawa Barat,Bogor,"Tajurhalang, Bogor",17550,21000
Jawa Barat,Bogor,"Tamansari, Bogor",17550,21000
Jawa Barat,Bogor,"Tanjungsari, Bogor",17550,21000
Jawa Barat,Bogor,"Tenjo, Bogor",17550,21000
Jawa Barat,Bogor,"Tenjolaya, Bogor",17550,21000
Jawa Barat,Bogor,Bogor,12500,15500
Jawa Barat,Ciamis,"Banjarsari, Ciamis",22100,26000
Jawa Barat,Ciamis,"Baregbeg, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cidolog, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cigugur, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cihaurbeuti, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cijeungjing, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cijulang, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cikoneng, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cimaragas, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cimerak, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cipaku, Ciamis",22100,26000
Jawa Barat,Ciamis,"Cisaga, Ciamis",22100,26000
Jawa Barat,Ciamis,"Jatinagara, Ciamis",22100,26000
Jawa Barat,Ciamis,"Kalipucang, Ciamis",22100,26000
Jawa Barat,Ciamis,"Kawali, Ciamis",22100,26000
Jawa Barat,Ciamis,"Lakbok, Ciamis",22100,26000
Jawa Barat,Ciamis,"Langkaplancar, Ciamis",22100,26000
Jawa Barat,Ciamis,"Lumbung, Ciamis",22100,26000
Jawa Barat,Ciamis,"Mangunjaya, Ciamis",22100,26000
Jawa Barat,Ciamis,"Padaherang, Ciamis",22100,26000
Jawa Barat,Ciamis,"Pamarican, Ciamis",22100,26000
Jawa Barat,Ciamis,"Panawangan, Ciamis",22100,26000
Jawa Barat,Ciamis,"Pangandaran, Ciamis",22100,26000
Jawa Barat,Ciamis,"Panjalu, Ciamis",22100,26000
Jawa Barat,Ciamis,"Panumbangan, Ciamis",22100,26000
Jawa Barat,Ciamis,"Parigi, Ciamis",22100,26000
Jawa Barat,Ciamis,"Purwadadi, Ciamis",22100,26000
Jawa Barat,Ciamis,"Rajadesa, Ciamis",22100,26000
Jawa Barat,Ciamis,"Rancah, Ciamis",22100,26000
Jawa Barat,Ciamis,"Sadananya, Ciamis",22100,26000
Jawa Barat,Ciamis,"Sidamulih, Ciamis",22100,26000
Jawa Barat,Ciamis,"Sindangkasih, Ciamis",22100,26000
Jawa Barat,Ciamis,"Sukadana, Ciamis",22100,26000
Jawa Barat,Ciamis,"Tambaksari, Ciamis",22100,26000
Jawa Barat,Ciamis,Ciamis,22100,26000
Jawa Barat,Cianjur,"Agrabinta, Cianjur",19500,23000
Jawa Barat,Cianjur,"Bojongpicung, Cianjur",19500,23000
Jawa Barat,Cianjur,"Campaka Mulya, Cianjur",19500,23000
Jawa Barat,Cianjur,"Campaka, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cibeber, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cibinong, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cidaun, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cijati, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cikadu, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cikalongkulon, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cilaku, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cipanas, Cianjur",19500,23000
Jawa Barat,Cianjur,"Ciranjang, Cianjur",19500,23000
Jawa Barat,Cianjur,"Cugenang, Cianjur",19500,23000
Jawa Barat,Cianjur,"Gekbrong, Cianjur",19500,23000
Jawa Barat,Cianjur,"Kadupandak, Cianjur",19500,23000
Jawa Barat,Cianjur,"Karangtengah, Cianjur",19500,23000
Jawa Barat,Cianjur,"Leles, Cianjur",19500,23000
Jawa Barat,Cianjur,"Mande, Cianjur",19500,23000
Jawa Barat,Cianjur,"Naringgul, Cianjur",19500,23000
Jawa Barat,Cianjur,"Pacet, Cianjur",19500,23000
Jawa Barat,Cianjur,"Pagelaran, Cianjur",19500,23000
Jawa Barat,Cianjur,"Sindangbarang, Cianjur",19500,23000
Jawa Barat,Cianjur,"Sukaluyu, Cianjur",19500,23000
Jawa Barat,Cianjur,"Sukanagara, Cianjur",19500,23000
Jawa Barat,Cianjur,"Sukaresmi, Cianjur",19500,23000
Jawa Barat,Cianjur,"Takokak, Cianjur",19500,23000
Jawa Barat,Cianjur,"Tanggeung, Cianjur",19500,23000
Jawa Barat,Cianjur,"Warungkondang, Cianjur",19500,23000
Jawa Barat,Cianjur,Cianjur,19500,23000
Jawa Barat,Cimahi,Cimahi,16000,19000
Jawa Barat,Cirebon,"Arjawinangun, Cirebon",21450,25000
Jawa Barat,Cirebon,"Astanajapura, Cirebon",21450,25000
Jawa Barat,Cirebon,"Babakan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Beber, Cirebon",21450,25000
Jawa Barat,Cirebon,"Ciledug, Cirebon",21450,25000
Jawa Barat,Cirebon,"Cirebon Selatan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Cirebon Utara, Cirebon",21450,25000
Jawa Barat,Cirebon,"Ciwaringin, Cirebon",21450,25000
Jawa Barat,Cirebon,"Depok, Cirebon",21450,25000
Jawa Barat,Cirebon,"Dukupuntang, Cirebon",21450,25000
Jawa Barat,Cirebon,"Gebang, Cirebon",21450,25000
Jawa Barat,Cirebon,"Gegesik, Cirebon",21450,25000
Jawa Barat,Cirebon,"Gempol, Cirebon",21450,25000
Jawa Barat,Cirebon,"Kaliwedi, Cirebon",21450,25000
Jawa Barat,Cirebon,"Kapetakan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Karangsembung, Cirebon",21450,25000
Jawa Barat,Cirebon,"Karangwareng, Cirebon",21450,25000
Jawa Barat,Cirebon,"Kedawung, Cirebon",21450,25000
Jawa Barat,Cirebon,"Klangenan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Lemahabang, Cirebon",21450,25000
Jawa Barat,Cirebon,"Losari, Cirebon",21450,25000
Jawa Barat,Cirebon,"Mundu, Cirebon",21450,25000
Jawa Barat,Cirebon,"Pabedilan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Pabuaran, Cirebon",21450,25000
Jawa Barat,Cirebon,"Palimanan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Pangenan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Panguragan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Pasaleman, Cirebon",21450,25000
Jawa Barat,Cirebon,"Plered, Cirebon",21450,25000
Jawa Barat,Cirebon,"Plumbon, Cirebon",21450,25000
Jawa Barat,Cirebon,"Sedong, Cirebon",21450,25000
Jawa Barat,Cirebon,"Sumber, Cirebon",21450,25000
Jawa Barat,Cirebon,"Susukan, Cirebon",21450,25000
Jawa Barat,Cirebon,"Susukanlebak, Cirebon",21450,25000
Jawa Barat,Cirebon,"Tengah Tani, Cirebon",21450,25000
Jawa Barat,Cirebon,"Waled, Cirebon",21450,25000
Jawa Barat,Cirebon,"Weru, Cirebon",21450,25000
Jawa Barat,Cirebon,Cirebon,13500,16500
Jawa Barat,Depok,Depok,12500,15500
Jawa Barat,Garut,"Balubur Limbangan, Garut",20800,24000
Jawa Barat,Garut,"Banjarwangi, Garut",20800,24000
Jawa Barat,Garut,"Banyuresmi, Garut",20800,24000
Jawa Barat,Garut,"Bayongbong, Garut",20800,24000
Jawa Barat,Garut,"Bungbulang, Garut",20800,24000
Jawa Barat,Garut,"Caringin, Garut",20800,24000
Jawa Barat,Garut,"Cibalong, Garut",20800,24000
Jawa Barat,Garut,"Cibatu, Garut",20800,24000
Jawa Barat,Garut,"Cibiuk, Garut",20800,24000
Jawa Barat,Garut,"Cigedug, Garut",20800,24000
Jawa Barat,Garut,"Cihurip, Garut",20800,24000
Jawa Barat,Garut,"Cikajang, Garut",20800,24000
Jawa Barat,Garut,"Cikelet, Garut",20800,24000
Jawa Barat,Garut,"Cilawu, Garut",20800,24000
Jawa Barat,Garut,"Cisewu, Garut",20800,24000
Jawa Barat,Garut,"Cisompet, Garut",20800,24000
Jawa Barat,Garut,"Cisurupan, Garut",20800,24000
Jawa Barat,Garut,"Garut Kota, Garut",20800,24000
Jawa Barat,Garut,"Garut, Kab. Garut, Garut",20800,24000
Jawa Barat,Garut,"Kadungora, Garut",20800,24000
Jawa Barat,Garut,"Karangpawitan, Garut",20800,24000
Jawa Barat,Garut,"Karangtengah, Garut",20800,24000
Jawa Barat,Garut,"Kersamanah, Garut",20800,24000
Jawa Barat,Garut,"Leles, Garut",20800,24000
Jawa Barat,Garut,"Leuwigoong, Garut",20800,24000
Jawa Barat,Garut,"Malangbong, Garut",20800,24000
Jawa Barat,Garut,"Mekarmukti, Garut",20800,24000
Jawa Barat,Garut,"Pakenjeng, Garut",20800,24000
Jawa Barat,Garut,"Pameungpeuk, Garut",20800,24000
Jawa Barat,Garut,"Pamulihan, Garut",20800,24000
Jawa Barat,Garut,"Pangatikan, Garut",20800,24000
Jawa Barat,Garut,"Pasirwangi, Garut",20800,24000
Jawa Barat,Garut,"Peundeuy, Garut",20800,24000
Jawa Barat,Garut,"Samarang, Garut",20800,24000
Jawa Barat,Garut,"Selaawi, Garut",20800,24000
Jawa Barat,Garut,"Singajaya, Garut",20800,24000
Jawa Barat,Garut,"Sucinaraja, Garut",20800,24000
Jawa Barat,Garut,"Sukaresmi, Garut",20800,24000
Jawa Barat,Garut,"Sukawening, Garut",20800,24000
Jawa Barat,Garut,"Talegong, Garut",20800,24000
Jawa Barat,Garut,"Tarogong Kaler, Garut",20800,24000
Jawa Barat,Garut,"Tarogong Kidul, Garut",20800,24000
Jawa Barat,Garut,"Wanaraja, Garut",20800,24000
Jawa Barat,Indramayu,"Anjatan, Indramayu",26000,29000
Jawa Barat,Indramayu,"Arahan, Indramayu",26000,29000
Jawa Barat,Indramayu,"Balongan, Indramayu",26000,29000
Jawa Barat,Indramayu,"Bangodua, Indramayu",26000,29000
Jawa Barat,Indramayu,"Bongas, Indramayu",26000,29000
Jawa Barat,Indramayu,"Cantigi, Indramayu",26000,29000
Jawa Barat,Indramayu,"Cikedung, Indramayu",26000,29000
Jawa Barat,Indramayu,"Gabus Wetan, Indramayu",26000,29000
Jawa Barat,Indramayu,"Gantar, Indramayu",26000,29000
Jawa Barat,Indramayu,"Haurgeulis, Indramayu",26000,29000
Jawa Barat,Indramayu,"Jatibarang, Indramayu",26000,29000
Jawa Barat,Indramayu,"Juntiyuat, Indramayu",26000,29000
Jawa Barat,Indramayu,"Kandanghaur, Indramayu",26000,29000
Jawa Barat,Indramayu,"Karangampel, Indramayu",26000,29000
Jawa Barat,Indramayu,"Kedokan Bunder, Indramayu",26000,29000
Jawa Barat,Indramayu,"Kertasemaya, Indramayu",26000,29000
Jawa Barat,Indramayu,"Krangkeng, Indramayu",26000,29000
Jawa Barat,Indramayu,"Kroya, Indramayu",26000,29000
Jawa Barat,Indramayu,"Lelea, Indramayu",26000,29000
Jawa Barat,Indramayu,"Lohbener, Indramayu",26000,29000
Jawa Barat,Indramayu,"Losarang, Indramayu",26000,29000
Jawa Barat,Indramayu,"Sindang, Indramayu",26000,29000
Jawa Barat,Indramayu,"Sliyeg, Indramayu",26000,29000
Jawa Barat,Indramayu,"Sukagumiwang, Indramayu",26000,29000
Jawa Barat,Indramayu,"Sukra, Indramayu",26000,29000
Jawa Barat,Indramayu,"Trisi, Indramayu",26000,29000
Jawa Barat,Indramayu,"Widasari, Indramayu",26000,29000
Jawa Barat,Indramayu,Indramayu,20000,23000
Jawa Barat,Karawang,"Banyusari, Karawang",16900,21000
Jawa Barat,Karawang,"Batujaya, Karawang",16900,21000
Jawa Barat,Karawang,"Ciampel, Karawang",16900,21000
Jawa Barat,Karawang,"Cibuaya, Karawang",16900,21000
Jawa Barat,Karawang,"Cikampek, Karawang",16900,21000
Jawa Barat,Karawang,"Cilamaya Kulon, Karawang",16900,21000
Jawa Barat,Karawang,"Cilamaya Wetan, Karawang",16900,21000
Jawa Barat,Karawang,"Cilebar, Karawang",16900,21000
Jawa Barat,Karawang,"Jatisari, Karawang",16900,21000
Jawa Barat,Karawang,"Jayakerta, Karawang",16900,21000
Jawa Barat,Karawang,"Karawang Barat, Karawang",16900,21000
Jawa Barat,Karawang,"Karawang Timur, Karawang",16900,21000
Jawa Barat,Karawang,"Klari, Karawang",16900,21000
Jawa Barat,Karawang,"Kotabaru, Karawang",16900,21000
Jawa Barat,Karawang,"Kutawaluya, Karawang",16900,21000
Jawa Barat,Karawang,"Lemahabang, Karawang",16900,21000
Jawa Barat,Karawang,"Majalaya, Karawang",16900,21000
Jawa Barat,Karawang,"Pakisjaya, Karawang",16900,21000
Jawa Barat,Karawang,"Pangkalan, Karawang",16900,21000
Jawa Barat,Karawang,"Pedes, Karawang",16900,21000
Jawa Barat,Karawang,"Purwasari, Karawang",16900,21000
Jawa Barat,Karawang,"Rawamerta, Karawang",16900,21000
Jawa Barat,Karawang,"Rengasdengklok, Karawang",16900,21000
Jawa Barat,Karawang,"Talagasari, Karawang",16900,21000
Jawa Barat,Karawang,"Tegalwaru, Karawang",16900,21000
Jawa Barat,Karawang,"Telukjambe Barat, Karawang",16900,21000
Jawa Barat,Karawang,"Telukjambe Timur, Karawang",16900,21000
Jawa Barat,Karawang,"Tempuran, Karawang",16900,21000
Jawa Barat,Karawang,"Tirtajaya, Karawang",16900,21000
Jawa Barat,Karawang,"Tirtamulya, Karawang",16900,21000
Jawa Barat,Karawang,Karawang,16900,21000
Jawa Barat,Kuningan,"Ciawi Gebang, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cibeureum, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cibingbin, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cidahu, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cigandamekar, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cigugur, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cilebak, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cilimus, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cimahi, Kuningan",26000,29000
Jawa Barat,Kuningan,"Ciniru, Kuningan",26000,29000
Jawa Barat,Kuningan,"Cipicung, Kuningan",26000,29000
Jawa Barat,Kuningan,"Ciwaru, Kuningan",26000,29000
Jawa Barat,Kuningan,"Darma, Kuningan",26000,29000
Jawa Barat,Kuningan,"Garawangi, Kuningan",26000,29000
Jawa Barat,Kuningan,"Hantara, Kuningan",26000,29000
Jawa Barat,Kuningan,"Jalaksana, Kuningan",26000,29000
Jawa Barat,Kuningan,"Japara, Kuningan",26000,29000
Jawa Barat,Kuningan,"Kadugede, Kuningan",26000,29000
Jawa Barat,Kuningan,"Kalimanggis, Kuningan",26000,29000
Jawa Barat,Kuningan,"Karangkancana, Kuningan",26000,29000
Jawa Barat,Kuningan,"Kramatmulya, Kuningan",26000,29000
Jawa Barat,Kuningan,"Lebakwangi, Kuningan",26000,29000
Jawa Barat,Kuningan,"Luragung, Kuningan",26000,29000
Jawa Barat,Kuningan,"Maleber, Kuningan",26000,29000
Jawa Barat,Kuningan,"Mandirancan, Kuningan",26000,29000
Jawa Barat,Kuningan,"Nusaherang, Kuningan",26000,29000
Jawa Barat,Kuningan,"Pancalang, Kuningan",26000,29000
Jawa Barat,Kuningan,"Pasawahan, Kuningan",26000,29000
Jawa Barat,Kuningan,"Selajambe, Kuningan",26000,29000
Jawa Barat,Kuningan,"Sindangagung, Kuningan",26000,29000
Jawa Barat,Kuningan,"Subang, Kuningan",26000,29000
Jawa Barat,Kuningan,Kuningan,26000,29000
Jawa Barat,Majalengka,"Argapura, Majalengka",26000,29000
Jawa Barat,Majalengka,"Banjaran, Majalengka",26000,29000
Jawa Barat,Majalengka,"Bantarujeg, Majalengka",26000,29000
Jawa Barat,Majalengka,"Cigasong, Majalengka",26000,29000
Jawa Barat,Majalengka,"Cikijing, Majalengka",26000,29000
Jawa Barat,Majalengka,"Cingambul, Majalengka",26000,29000
Jawa Barat,Majalengka,"Dawuan, Majalengka",26000,29000
Jawa Barat,Majalengka,"Jatitujuh, Majalengka",26000,29000
Jawa Barat,Majalengka,"Jatiwangi, Majalengka",26000,29000
Jawa Barat,Majalengka,"Kadipaten, Majalengka",26000,29000
Jawa Barat,Majalengka,"Kertajati, Majalengka",26000,29000
Jawa Barat,Majalengka,"Lemahsugih, Majalengka",26000,29000
Jawa Barat,Majalengka,"Leuwimunding, Majalengka",26000,29000
Jawa Barat,Majalengka,"Ligung, Majalengka",26000,29000
Jawa Barat,Majalengka,"Maja, Majalengka",26000,29000
Jawa Barat,Majalengka,"Palasah, Majalengka",26000,29000
Jawa Barat,Majalengka,"Panyingkiran, Majalengka",26000,29000
Jawa Barat,Majalengka,"Rajagaluh, Majalengka",26000,29000
Jawa Barat,Majalengka,"Sindangwangi, Majalengka",26000,29000
Jawa Barat,Majalengka,"Sukahaji, Majalengka",26000,29000
Jawa Barat,Majalengka,"Sumber Jaya, Majalengka",26000,29000
Jawa Barat,Majalengka,"Talaga, Majalengka",26000,29000
Jawa Barat,Majalengka,Majalengka,26000,29000
Jawa Barat,Purwakarta,"Babakancikao, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Bojong, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Bungursari, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Campaka, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Cibatu, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Darangdan, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Jatiluhur, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Kiarapedes, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Maniis, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Pasawahan, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Plered, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Pondoksalam, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Sukasari, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Sukatani, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Tegalwaru, Purwakarta",17550,21000
Jawa Barat,Purwakarta,"Wanayasa, Purwakarta",17550,21000
Jawa Barat,Purwakarta,Purwakarta,17550,21000
Jawa Barat,Subang,"Binong, Subang",20800,24000
Jawa Barat,Subang,"Blanakan, Subang",20800,24000
Jawa Barat,Subang,"Ciasem, Subang",20800,24000
Jawa Barat,Subang,"Cibogo, Subang",20800,24000
Jawa Barat,Subang,"Cijambe, Subang",20800,24000
Jawa Barat,Subang,"Cikaum, Subang",20800,24000
Jawa Barat,Subang,"Cipeundeuy, Subang",20800,24000
Jawa Barat,Subang,"Cipunagara, Subang",20800,24000
Jawa Barat,Subang,"Cisalak, Subang",20800,24000
Jawa Barat,Subang,"Compreng, Subang",20800,24000
Jawa Barat,Subang,"Jalan Cagak, Subang",20800,24000
Jawa Barat,Subang,"Kalijati, Subang",20800,24000
Jawa Barat,Subang,"Legon Kulon, Subang",20800,24000
Jawa Barat,Subang,"Pabuaran, Subang",20800,24000
Jawa Barat,Subang,"Pagaden, Subang",20800,24000
Jawa Barat,Subang,"Pamanukan, Subang",20800,24000
Jawa Barat,Subang,"Patok Beusi, Subang",20800,24000
Jawa Barat,Subang,"Purwadadi, Subang",20800,24000
Jawa Barat,Subang,"Pusakanagara, Subang",20800,24000
Jawa Barat,Subang,"Sagalaherang, Subang",20800,24000
Jawa Barat,Subang,"Tanjung Siang, Subang",20800,24000
Jawa Barat,Subang,Subang,20800,24000
Jawa Barat,Sukabumi,"Bantargadung, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Bojong Genteng, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Caringin, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cibadak, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cibitung, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cicantayan, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cicurug, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cidadap, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cidahu, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cidolog, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Ciemas, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cikakak, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cikembar, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cikidang, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Ciracap, Sukabumi",17550,21000
Jawa Barat,Sukabumi,"Cireunghas, Sukabumi",17550,21000
